grade_level,subject,grade_level_momentum,BOY,MOY,EOY,SOL
4,Math,Grade 4,1583,1607,1641,510
4,Math,Grade 4,1545,1616,1545,510
4,Math,Grade 4,1611,1644,1707,510
4,Math,Grade 4,1545,1644,1613,510
4,Math,Grade 4,1587,1655,1690,510
4,Math,Grade 4,1560,1607,1604,510
4,Math,Grade 4,1560,1599,1604,510
4,Math,Grade 4,1611,1635,1622,510
4,Math,Grade 4,1567,1616,1622,510
4,Math,Grade 4,1632,1691,1622,510
4,Math,Grade 4,1538,1563,1571,510
4,Math,Grade 4,1592,1666,1690,510
4,Math,Grade 4,1518,1616,1596,510
4,Math,Grade 4,1530,1677,1707,510
4,Math,Grade 4,1474,1519,1596,510
4,Math,Grade 4,1517,1599,1596,510
4,Math,Grade 4,1583,1677,1631,510
4,Math,Grade 4,1552,1691,1662,511
4,Math,Grade 4,1523,1588,1613,511
4,Math,Grade 4,1560,1635,1675,511
4,Math,Grade 4,1652,1724,1731,511
4,Math,Grade 4,1530,1655,1631,511
4,Math,Grade 4,1523,1655,1587,511
4,Math,Grade 4,1567,1581,1587,511
4,Math,Grade 4,1583,1655,1651,511
4,Math,Grade 4,1523,1572,1542,511
4,Math,Grade 4,1552,1563,1641,511
4,Math,Grade 4,1511,1494,1542,511
4,Math,Grade 4,1560,1677,1662,511
4,Math,Grade 4,1540,1625,1641,511
4,Math,Grade 4,1545,1625,1641,511
4,Math,Grade 4,1538,1616,1596,511
4,Math,Grade 4,1601,1655,1707,511
4,Math,Grade 4,1530,1655,1622,511
4,Math,Grade 4,1489,1527,1613,511
4,Math,Grade 4,1575,1607,1675,511
4,Math,Grade 4,1560,1572,1596,511
4,Math,Grade 4,1583,1666,1675,511
4,Math,Grade 4,1530,1644,1604,511
4,Math,Grade 4,1552,1655,1675,511
4,Math,Grade 4,1538,1625,1596,511
4,Math,Grade 4,1530,1625,1579,511
4,Math,Grade 4,1523,1607,1587,511
4,Math,Grade 4,1545,1561,1651,511
4,Math,Grade 4,1592,1644,1690,511
4,Math,Grade 4,1516,1572,1562,511
4,Math,Grade 4,1552,1635,1631,512
4,Math,Grade 4,1623,1706,1662,512
4,Math,Grade 4,1545,1544,1550,512
4,Math,Grade 4,1545,1666,1631,512
4,Math,Grade 4,1545,1607,1690,512
4,Math,Grade 4,1575,1655,1690,512
4,Math,Grade 4,1545,1625,1631,512
4,Math,Grade 4,1533,1561,1604,512
4,Math,Grade 4,1538,1625,1651,512
4,Math,Grade 4,1538,1644,1622,512
4,Math,Grade 4,1509,1599,1604,512
4,Math,Grade 4,1516,1590,1604,512
4,Math,Grade 4,1567,1599,1631,512
4,Math,Grade 4,1523,1561,1550,512
4,Math,Grade 4,1509,1599,1631,512
4,Math,Grade 4,1480,1599,1579,512
4,Math,Grade 4,1530,1590,1596,512
4,Math,Grade 4,1530,1666,1631,512
4,Math,Grade 4,1523,1599,1641,512
4,Math,Grade 4,1567,1666,1662,513
4,Math,Grade 4,1575,1666,1631,513
4,Math,Grade 4,1560,1599,1592,513
4,Math,Grade 4,1552,1625,1596,513
4,Math,Grade 4,1538,1581,1579,513
4,Math,Grade 4,1575,1590,1631,513
4,Math,Grade 4,1545,1691,1651,513
4,Math,Grade 4,1552,1677,1651,513
4,Math,Grade 4,1538,1616,1596,513
4,Math,Grade 4,1540,1691,1641,513
4,Math,Grade 4,1474,1616,1641,513
4,Math,Grade 4,1538,1607,1596,513
4,Math,Grade 4,1560,1607,1651,513
4,Math,Grade 4,1560,1599,1613,514
4,Math,Grade 4,1575,1691,1651,514
4,Math,Grade 4,1552,1599,1622,514
4,Math,Grade 4,1583,1655,1641,514
4,Math,Grade 4,1614,1616,1622,514
4,Math,Grade 4,1530,1625,1641,514
4,Math,Grade 4,1583,1625,1675,514
4,Math,Grade 4,1523,1581,1662,514
4,Math,Grade 4,1560,1599,1641,514
4,Math,Grade 4,1545,1706,1675,514
4,Math,Grade 4,1567,1644,1675,514
4,Math,Grade 4,1560,1644,1596,514
4,Math,Grade 4,1552,1644,1587,515
4,Math,Grade 4,1552,1616,1613,515
4,Math,Grade 4,1487,1616,1571,515
4,Math,Grade 4,1518,1590,1583,515
4,Math,Grade 4,1567,1691,1622,515
4,Math,Grade 4,1560,1599,1622,515
4,Math,Grade 4,1575,1677,1641,515
4,Math,Grade 4,1567,1616,1631,515
4,Math,Grade 4,1560,1599,1604,515
4,Math,Grade 4,1526,1599,1596,515
4,Math,Grade 4,1560,1625,1641,515
4,Math,Grade 4,1509,1599,1583,515
4,Math,Grade 4,1592,1677,1675,515
4,Math,Grade 4,1632,1655,1675,515
4,Math,Grade 4,1560,1635,1631,515
4,Math,Grade 4,1575,1635,1690,515
4,Math,Grade 4,1552,1706,1690,515
4,Math,Grade 4,1517,1625,1641,515
4,Math,Grade 4,1632,1655,1675,515
4,Math,Grade 4,1560,1644,1662,515
4,Math,Grade 4,1567,1616,1641,515
4,Math,Grade 4,1605,1706,1651,515
4,Math,Grade 4,1623,1635,1622,515
4,Math,Grade 4,1523,1644,1631,515
4,Math,Grade 4,1560,1607,1604,515
4,Math,Grade 4,1567,1635,1613,515
4,Math,Grade 4,1538,1616,1631,515
4,Math,Grade 4,1575,1635,1613,515
4,Math,Grade 4,1524,1666,1613,516
4,Math,Grade 4,1501,1569,1517,516
4,Math,Grade 4,1560,1599,1613,516
4,Math,Grade 4,1502,1625,1631,516
4,Math,Grade 4,1575,1607,1641,516
4,Math,Grade 4,1523,1599,1613,516
4,Math,Grade 4,1578,1644,1622,516
4,Math,Grade 4,1501,1635,1579,516
4,Math,Grade 4,1545,1625,1596,516
4,Math,Grade 4,1552,1666,1604,516
4,Math,Grade 4,1501,1581,1562,516
4,Math,Grade 4,1552,1625,1579,516
4,Math,Grade 4,1560,1625,1631,516
4,Math,Grade 4,1545,1625,1604,516
4,Math,Grade 4,1516,1666,1675,516
4,Math,Grade 4,1567,1677,1651,516
4,Math,Grade 4,1575,1625,1604,516
4,Math,Grade 4,1494,1616,1536,516
4,Math,Grade 4,1583,1625,1631,517
4,Math,Grade 4,1560,1644,1631,517
4,Math,Grade 4,1552,1599,1631,517
4,Math,Grade 4,1560,1607,1613,517
4,Math,Grade 4,1601,1581,1604,517
4,Math,Grade 4,1601,1644,1641,517
4,Math,Grade 4,1497,1581,1641,517
4,Math,Grade 4,1583,1691,1675,517
4,Math,Grade 4,1530,1635,1651,517
4,Math,Grade 4,1545,1625,1613,517
4,Math,Grade 4,1552,1635,1651,517
4,Math,Grade 4,1545,1590,1613,517
4,Math,Grade 4,1601,1677,1641,517
4,Math,Grade 4,1567,1644,1651,517
4,Math,Grade 4,1530,1625,1596,517
4,Math,Grade 4,1545,1588,1622,517
4,Math,Grade 4,1560,1616,1604,518
4,Math,Grade 4,1523,1599,1571,518
4,Math,Grade 4,1516,1581,1604,518
4,Math,Grade 4,1601,1607,1622,518
4,Math,Grade 4,1545,1625,1622,518
4,Math,Grade 4,1497,1607,1596,518
4,Math,Grade 4,1457,1616,1604,518
4,Math,Grade 4,1552,1655,1613,518
4,Math,Grade 4,1560,1635,1631,518
4,Math,Grade 4,1545,1644,1613,518
4,Math,Grade 4,1538,1616,1690,518
4,Math,Grade 4,1552,1581,1613,518
4,Math,Grade 4,1480,1590,1596,518
4,Math,Grade 4,1545,1581,1587,518
4,Math,Grade 4,1538,1590,1571,519
4,Math,Grade 4,1545,1644,1587,519
4,Math,Grade 4,1560,1644,1604,519
4,Math,Grade 4,1567,1590,1571,519
4,Math,Grade 4,1502,1581,1631,519
4,Math,Grade 4,1583,1724,1731,519
4,Math,Grade 4,1596,1677,1651,519
4,Math,Grade 4,1596,1607,1604,519
4,Math,Grade 4,1497,1581,1558,519
4,Math,Grade 4,1545,1616,1587,519
4,Math,Grade 4,1509,1616,1534,519
4,Math,Grade 4,1575,1635,1579,519
4,Math,Grade 4,1567,1644,1651,519
4,Math,Grade 4,1538,1607,1631,520
4,Math,Grade 4,1545,1616,1587,520
4,Math,Grade 4,1538,1563,1579,520
4,Math,Grade 4,1567,1677,1651,520
4,Math,Grade 4,1560,1644,1662,520
4,Math,Grade 4,1443,1502,1517,520
4,Math,Grade 4,1530,1599,1651,520
4,Math,Grade 4,1575,1635,1604,520
4,Math,Grade 4,1545,1635,1622,520
4,Math,Grade 4,1545,1677,1622,520
4,Math,Grade 4,1533,1579,1690,520
4,Math,Grade 4,1601,1666,1641,520
4,Math,Grade 4,1545,1677,1641,521
4,Math,Grade 4,1567,1655,1651,521
4,Math,Grade 4,1583,1635,1596,521
4,Math,Grade 4,1552,1677,1731,521
4,Math,Grade 4,1642,1691,1690,521
4,Math,Grade 4,1526,1607,1596,521
4,Math,Grade 4,1538,1607,1587,521
4,Math,Grade 4,1545,1581,1631,521
4,Math,Grade 4,1560,1635,1662,521
4,Math,Grade 4,1494,1625,1550,521
4,Math,Grade 4,1575,1666,1622,521
4,Math,Grade 4,1509,1599,1613,521
4,Math,Grade 4,1523,1572,1596,521
4,Math,Grade 4,1523,1616,1651,521
4,Math,Grade 4,1567,1607,1641,521
4,Math,Grade 4,1516,1635,1641,522
4,Math,Grade 4,1642,1706,1675,522
4,Math,Grade 4,1592,1677,1631,522
4,Math,Grade 4,1552,1581,1604,522
4,Math,Grade 4,1516,1581,1631,522
4,Math,Grade 4,1530,1644,1631,522
4,Math,Grade 4,1567,1655,1613,522
4,Math,Grade 4,1489,1625,1651,522
4,Math,Grade 4,1575,1677,1641,522
4,Math,Grade 4,1575,1616,1613,522
4,Math,Grade 4,1614,1706,1690,523
4,Math,Grade 4,1552,1644,1641,523
4,Math,Grade 4,1560,1655,1690,523
4,Math,Grade 4,1509,1666,1631,523
4,Math,Grade 4,1516,1511,1558,523
4,Math,Grade 4,1545,1616,1631,523
4,Math,Grade 4,1552,1625,1562,523
4,Math,Grade 4,1578,1644,1631,523
4,Math,Grade 4,1560,1691,1675,523
4,Math,Grade 4,1567,1625,1675,523
4,Math,Grade 4,1601,1691,1613,523
4,Math,Grade 4,1530,1590,1690,524
4,Math,Grade 4,1605,1635,1690,524
4,Math,Grade 4,1552,1625,1604,524
4,Math,Grade 4,1552,1635,1613,524
4,Math,Grade 4,1592,1666,1707,524
4,Math,Grade 4,1530,1581,1622,524
4,Math,Grade 4,1494,1607,1587,524
4,Math,Grade 4,1552,1666,1613,524
4,Math,Grade 4,1605,1635,1631,524
4,Math,Grade 4,1489,1572,1579,524
4,Math,Grade 4,1611,1655,1662,524
4,Math,Grade 4,1567,1635,1690,524
4,Math,Grade 4,1567,1655,1641,524
4,Math,Grade 4,1545,1691,1675,524
4,Math,Grade 4,1538,1666,1641,524
4,Math,Grade 4,1545,1677,1690,524
4,Math,Grade 4,1545,1666,1604,525
4,Math,Grade 4,1575,1635,1622,525
4,Math,Grade 4,1545,1635,1622,525
4,Math,Grade 4,1538,1666,1769,525
4,Math,Grade 4,1575,1644,1651,525
4,Math,Grade 4,1530,1572,1571,525
4,Math,Grade 4,1552,1625,1613,525
4,Math,Grade 4,1560,1644,1662,525
4,Math,Grade 4,1592,1677,1631,525
4,Math,Grade 4,1552,1625,1641,525
4,Math,Grade 4,1596,1706,1731,525
4,Math,Grade 4,1583,1666,1613,525
4,Math,Grade 4,1587,1677,1675,525
4,Math,Grade 4,1552,1553,1662,525
4,Math,Grade 4,1545,1590,1554,525
4,Math,Grade 4,1545,1666,1596,525
4,Math,Grade 4,1552,1655,1662,526
4,Math,Grade 4,1587,1655,1707,526
4,Math,Grade 4,1538,1644,1631,526
4,Math,Grade 4,1567,1666,1622,526
4,Math,Grade 4,1552,1644,1596,526
4,Math,Grade 4,1538,1655,1641,526
4,Math,Grade 4,1538,1655,1613,526
4,Math,Grade 4,1530,1635,1587,526
4,Math,Grade 4,1569,1607,1641,526
4,Math,Grade 4,1538,1590,1622,526
4,Math,Grade 4,1567,1599,1604,526
4,Math,Grade 4,1592,1677,1651,526
4,Math,Grade 4,1560,1666,1662,526
4,Math,Grade 4,1592,1635,1641,527
4,Math,Grade 4,1487,1616,1604,527
4,Math,Grade 4,1545,1625,1662,527
4,Math,Grade 4,1523,1607,1675,527
4,Math,Grade 4,1583,1677,1675,527
4,Math,Grade 4,1552,1590,1604,527
4,Math,Grade 4,1538,1607,1554,527
4,Math,Grade 4,1516,1561,1651,527
4,Math,Grade 4,1538,1599,1566,527
4,Math,Grade 4,1623,1748,1769,527
4,Math,Grade 4,1552,1590,1613,527
4,Math,Grade 4,1583,1655,1641,527
4,Math,Grade 4,1583,1635,1675,527
4,Math,Grade 4,1587,1625,1631,527
4,Math,Grade 4,1575,1655,1690,528
4,Math,Grade 4,1596,1666,1604,528
4,Math,Grade 4,1538,1644,1596,528
4,Math,Grade 4,1538,1655,1631,528
4,Math,Grade 4,1567,1625,1562,528
4,Math,Grade 4,1575,1635,1613,528
4,Math,Grade 4,1611,1635,1622,528
4,Math,Grade 4,1575,1616,1631,528
4,Math,Grade 4,1552,1616,1613,528
4,Math,Grade 4,1552,1677,1731,528
4,Math,Grade 4,1501,1616,1662,528
4,Math,Grade 4,1583,1706,1675,528
4,Math,Grade 4,1560,1666,1662,529
4,Math,Grade 4,1545,1706,1675,529
4,Math,Grade 4,1523,1552,1662,529
4,Math,Grade 4,1605,1625,1613,529
4,Math,Grade 4,1545,1572,1571,529
4,Math,Grade 4,1596,1724,1631,529
4,Math,Grade 4,1530,1625,1613,529
4,Math,Grade 4,1552,1644,1587,529
4,Math,Grade 4,1592,1625,1675,529
4,Math,Grade 4,1605,1644,1675,529
4,Math,Grade 4,1567,1691,1675,529
4,Math,Grade 4,1552,1644,1613,529
4,Math,Grade 4,1545,1635,1613,529
4,Math,Grade 4,1632,1635,1662,529
4,Math,Grade 4,1592,1677,1641,530
4,Math,Grade 4,1530,1625,1631,530
4,Math,Grade 4,1596,1625,1596,530
4,Math,Grade 4,1560,1625,1707,530
4,Math,Grade 4,1583,1706,1651,530
4,Math,Grade 4,1545,1625,1631,530
4,Math,Grade 4,1567,1625,1587,530
4,Math,Grade 4,1545,1616,1675,530
4,Math,Grade 4,1596,1666,1631,530
4,Math,Grade 4,1575,1644,1651,530
4,Math,Grade 4,1552,1666,1675,530
4,Math,Grade 4,1530,1616,1613,530
4,Math,Grade 4,1538,1590,1651,530
4,Math,Grade 4,1592,1724,1675,530
4,Math,Grade 4,1538,1607,1641,530
4,Math,Grade 4,1583,1706,1707,531
4,Math,Grade 4,1575,1655,1604,531
4,Math,Grade 4,1538,1635,1651,531
4,Math,Grade 4,1545,1590,1545,531
4,Math,Grade 4,1592,1635,1651,531
4,Math,Grade 4,1552,1625,1622,531
4,Math,Grade 4,1552,1599,1587,531
4,Math,Grade 4,1583,1691,1675,531
4,Math,Grade 4,1458,1485,1613,531
4,Math,Grade 4,1517,1569,1631,531
4,Math,Grade 4,1545,1599,1587,531
4,Math,Grade 4,1601,1616,1631,531
4,Math,Grade 4,1545,1625,1651,531
4,Math,Grade 4,1632,1691,1690,531
4,Math,Grade 4,1560,1635,1631,532
4,Math,Grade 4,1552,1625,1622,532
4,Math,Grade 4,1596,1635,1631,532
4,Math,Grade 4,1552,1616,1604,532
4,Math,Grade 4,1538,1607,1641,532
4,Math,Grade 4,1552,1616,1587,532
4,Math,Grade 4,1596,1544,1554,532
4,Math,Grade 4,1601,1666,1641,532
4,Math,Grade 4,1567,1644,1596,533
4,Math,Grade 4,1587,1635,1731,533
4,Math,Grade 4,1605,1706,1662,533
4,Math,Grade 4,1614,1666,1613,533
4,Math,Grade 4,1560,1616,1622,533
4,Math,Grade 4,1560,1655,1631,533
4,Math,Grade 4,1552,1677,1675,533
4,Math,Grade 4,1523,1616,1613,533
4,Math,Grade 4,1560,1666,1596,533
4,Math,Grade 4,1552,1616,1622,533
4,Math,Grade 4,1583,1655,1675,533
4,Math,Grade 4,1623,1635,1662,533
4,Math,Grade 4,1545,1599,1604,533
4,Math,Grade 4,1516,1625,1604,533
4,Math,Grade 4,1545,1616,1613,533
4,Math,Grade 4,1552,1666,1769,534
4,Math,Grade 4,1567,1616,1651,534
4,Math,Grade 4,1592,1655,1641,534
4,Math,Grade 4,1560,1599,1622,534
4,Math,Grade 4,1623,1748,1641,534
4,Math,Grade 4,1538,1527,1622,534
4,Math,Grade 4,1538,1644,1651,535
4,Math,Grade 4,1675,1724,1613,535
4,Math,Grade 4,1560,1644,1690,535
4,Math,Grade 4,1567,1644,1631,535
4,Math,Grade 4,1545,1590,1622,535
4,Math,Grade 4,1623,1691,1707,535
4,Math,Grade 4,1560,1590,1641,535
4,Math,Grade 4,1575,1666,1690,536
4,Math,Grade 4,1623,1706,1707,536
4,Math,Grade 4,1545,1635,1662,536
4,Math,Grade 4,1567,1655,1641,536
4,Math,Grade 4,1552,1625,1675,536
4,Math,Grade 4,1509,1563,1596,536
4,Math,Grade 4,1509,1635,1587,536
4,Math,Grade 4,1587,1644,1641,536
4,Math,Grade 4,1545,1666,1651,536
4,Math,Grade 4,1533,1644,1641,537
4,Math,Grade 4,1583,1655,1707,537
4,Math,Grade 4,1545,1644,1562,537
4,Math,Grade 4,1545,1635,1622,537
4,Math,Grade 4,1583,1655,1662,537
4,Math,Grade 4,1530,1553,1571,537
4,Math,Grade 4,1530,1581,1587,537
4,Math,Grade 4,1530,1607,1604,537
4,Math,Grade 4,1583,1655,1675,538
4,Math,Grade 4,1516,1599,1613,538
4,Math,Grade 4,1583,1666,1651,538
4,Math,Grade 4,1592,1616,1675,538
4,Math,Grade 4,1632,1677,1731,538
4,Math,Grade 4,1511,1465,1500,538
4,Math,Grade 4,1538,1572,1622,538
4,Math,Grade 4,1545,1644,1604,538
4,Math,Grade 4,1560,1644,1662,539
4,Math,Grade 4,1583,1655,1651,539
4,Math,Grade 4,1575,1635,1651,539
4,Math,Grade 4,1583,1706,1707,539
4,Math,Grade 4,1567,1644,1675,539
4,Math,Grade 4,1575,1677,1662,539
4,Math,Grade 4,1575,1655,1651,539
4,Math,Grade 4,1583,1677,1690,539
4,Math,Grade 4,1552,1644,1641,539
4,Math,Grade 4,1623,1635,1675,539
4,Math,Grade 4,1569,1655,1675,539
4,Math,Grade 4,1523,1607,1613,539
4,Math,Grade 4,1567,1572,1622,539
4,Math,Grade 4,1596,1691,1631,540
4,Math,Grade 4,1501,1644,1651,540
4,Math,Grade 4,1583,1607,1651,540
4,Math,Grade 4,1614,1666,1622,540
4,Math,Grade 4,1575,1706,1662,540
4,Math,Grade 4,1560,1616,1707,540
4,Math,Grade 4,1575,1607,1651,540
4,Math,Grade 4,1552,1590,1587,540
4,Math,Grade 4,1560,1625,1675,540
4,Math,Grade 4,1605,1644,1651,541
4,Math,Grade 4,1614,1706,1675,541
4,Math,Grade 4,1583,1677,1690,541
4,Math,Grade 4,1575,1625,1662,541
4,Math,Grade 4,1567,1644,1604,541
4,Math,Grade 4,1517,1666,1651,541
4,Math,Grade 4,1560,1625,1604,541
4,Math,Grade 4,1583,1599,1675,541
4,Math,Grade 4,1575,1706,1690,541
4,Math,Grade 4,1552,1599,1587,541
4,Math,Grade 4,1530,1635,1651,541
4,Math,Grade 4,1623,1724,1707,541
4,Math,Grade 4,1538,1655,1675,542
4,Math,Grade 4,1587,1655,1675,542
4,Math,Grade 4,1623,1677,1613,542
4,Math,Grade 4,1545,1644,1641,542
4,Math,Grade 4,1552,1616,1566,542
4,Math,Grade 4,1501,1590,1613,542
4,Math,Grade 4,1560,1655,1690,542
4,Math,Grade 4,1560,1677,1622,543
4,Math,Grade 4,1632,1666,1662,543
4,Math,Grade 4,1560,1677,1622,543
4,Math,Grade 4,1601,1706,1641,543
4,Math,Grade 4,1560,1599,1550,543
4,Math,Grade 4,1605,1706,1731,543
4,Math,Grade 4,1592,1724,1651,543
4,Math,Grade 4,1614,1677,1707,543
4,Math,Grade 4,1605,1655,1641,543
4,Math,Grade 4,1560,1625,1631,543
4,Math,Grade 4,1560,1644,1596,544
4,Math,Grade 4,1552,1599,1604,544
4,Math,Grade 4,1575,1706,1662,544
4,Math,Grade 4,1614,1724,1690,544
4,Math,Grade 4,1560,1625,1675,544
4,Math,Grade 4,1552,1655,1651,544
4,Math,Grade 4,1523,1625,1662,544
4,Math,Grade 4,1575,1625,1622,545
4,Math,Grade 4,1605,1655,1690,545
4,Math,Grade 4,1575,1590,1662,545
4,Math,Grade 4,1652,1666,1631,545
4,Math,Grade 4,1509,1625,1662,545
4,Math,Grade 4,1545,1666,1562,545
4,Math,Grade 4,1596,1655,1641,546
4,Math,Grade 4,1575,1635,1631,546
4,Math,Grade 4,1663,1635,1662,546
4,Math,Grade 4,1538,1635,1622,546
4,Math,Grade 4,1605,1644,1622,546
4,Math,Grade 4,1583,1666,1631,546
4,Math,Grade 4,1632,1724,1769,547
4,Math,Grade 4,1634,1748,1690,547
4,Math,Grade 4,1623,1787,1707,547
4,Math,Grade 4,1538,1706,1769,547
4,Math,Grade 4,1552,1616,1641,547
4,Math,Grade 4,1575,1677,1662,547
4,Math,Grade 4,1632,1655,1675,547
4,Math,Grade 4,1632,1644,1707,547
4,Math,Grade 4,1545,1666,1622,547
4,Math,Grade 4,1632,1625,1651,547
4,Math,Grade 4,1545,1572,1631,548
4,Math,Grade 4,1592,1677,1690,548
4,Math,Grade 4,1632,1706,1731,548
4,Math,Grade 4,1642,1677,1675,548
4,Math,Grade 4,1652,1691,1675,548
4,Math,Grade 4,1567,1666,1690,548
4,Math,Grade 4,1575,1666,1651,548
4,Math,Grade 4,1614,1666,1651,548
4,Math,Grade 4,1632,1644,1707,548
4,Math,Grade 4,1509,1655,1662,548
4,Math,Grade 4,1592,1666,1731,548
4,Math,Grade 4,1523,1590,1622,548
4,Math,Grade 4,1623,1655,1596,548
4,Math,Grade 4,1481,1616,1622,548
4,Math,Grade 4,1533,1635,1675,548
4,Math,Grade 4,1632,1691,1769,548
4,Math,Grade 4,1575,1607,1641,549
4,Math,Grade 4,1596,1644,1641,549
4,Math,Grade 4,1560,1655,1662,550
4,Math,Grade 4,1569,1599,1631,550
4,Math,Grade 4,1567,1590,1651,550
4,Math,Grade 4,1567,1655,1651,550
4,Math,Grade 4,1567,1616,1631,550
4,Math,Grade 4,1552,1635,1613,550
4,Math,Grade 4,1583,1644,1622,550
4,Math,Grade 4,1614,1691,1707,550
4,Math,Grade 4,1642,1706,1651,550
4,Math,Grade 4,1545,1581,1579,550
4,Math,Grade 4,1592,1644,1651,550
4,Math,Grade 4,1623,1666,1690,550
4,Math,Grade 4,1592,1677,1707,550
4,Math,Grade 4,1524,1616,1631,551
4,Math,Grade 4,1583,1691,1690,551
4,Math,Grade 4,1538,1607,1731,551
4,Math,Grade 4,1552,1635,1596,551
4,Math,Grade 4,1583,1655,1690,551
4,Math,Grade 4,1583,1748,1707,551
4,Math,Grade 4,1497,1599,1690,552
4,Math,Grade 4,1663,1748,1675,552
4,Math,Grade 4,1560,1581,1596,552
4,Math,Grade 4,1605,1635,1613,552
4,Math,Grade 4,1663,1787,1707,552
4,Math,Grade 4,1592,1644,1662,552
4,Math,Grade 4,1587,1706,1690,553
4,Math,Grade 4,1622,1748,1707,554
4,Math,Grade 4,1583,1616,1675,554
4,Math,Grade 4,1605,1677,1662,554
4,Math,Grade 4,1538,1581,1651,554
4,Math,Grade 4,1530,1625,1651,554
4,Math,Grade 4,1614,1581,1613,554
4,Math,Grade 4,1605,1655,1675,554
4,Math,Grade 4,1587,1724,1731,555
4,Math,Grade 4,1601,1644,1690,555
4,Math,Grade 4,1575,1655,1631,555
4,Math,Grade 4,1611,1666,1690,555
4,Math,Grade 4,1632,1677,1690,555
4,Math,Grade 4,1675,1748,1731,556
4,Math,Grade 4,1523,1635,1651,556
4,Math,Grade 4,1623,1655,1769,556
4,Math,Grade 4,1614,1666,1641,557
4,Math,Grade 4,1575,1616,1675,557
4,Math,Grade 4,1575,1655,1707,557
4,Math,Grade 4,1688,1787,1731,557
4,Math,Grade 4,1560,1706,1731,557
4,Math,Grade 4,1583,1666,1631,557
4,Math,Grade 4,1632,1691,1631,558
4,Math,Grade 4,1583,1691,1690,558
4,Math,Grade 4,1569,1655,1651,558
4,Math,Grade 4,1652,1677,1651,559
4,Math,Grade 4,1560,1666,1641,559
4,Math,Grade 4,1634,1655,1769,559
4,Math,Grade 4,1611,1691,1662,560
4,Math,Grade 4,1642,1706,1675,560
4,Math,Grade 4,1509,1590,1707,561
4,Math,Grade 4,1552,1706,1631,562
4,Math,Grade 4,1530,1635,1604,562
4,Math,Grade 4,1583,1677,1707,562
4,Math,Grade 4,1583,1635,1641,562
4,Math,Grade 4,1622,1677,1651,563
4,Math,Grade 4,1560,1644,1662,563
4,Math,Grade 4,1688,1691,1731,563
4,Math,Grade 4,1611,1691,1769,563
4,Math,Grade 4,1552,1666,1613,563
4,Math,Grade 4,1575,1677,1690,563
4,Math,Grade 4,1526,1644,1675,564
4,Math,Grade 4,1523,1599,1622,565
4,Math,Grade 4,1652,1666,1731,565
4,Math,Grade 4,1614,1724,1731,565
4,Math,Grade 4,1583,1677,1675,566
4,Math,Grade 4,1578,1644,1690,566
4,Math,Grade 4,1632,1724,1707,566
4,Math,Grade 4,1575,1625,1675,567
4,Math,Grade 4,1587,1666,1641,567
4,Math,Grade 4,1642,1706,1769,567
4,Math,Grade 4,1567,1616,1651,567
4,Math,Grade 4,1663,1706,1675,567
4,Math,Grade 4,1545,1635,1604,567
4,Math,Grade 4,1545,1635,1631,568
4,Math,Grade 4,1702,1748,1707,568
4,Math,Grade 4,1592,1677,1675,568
4,Math,Grade 4,1642,1748,1707,568
4,Math,Grade 4,1663,1831,1831,568
4,Math,Grade 4,1575,1655,1651,569
4,Math,Grade 4,1567,1655,1675,569
4,Math,Grade 4,1538,1677,1641,569
4,Math,Grade 4,1538,1635,1690,569
4,Math,Grade 4,1583,1677,1675,570
4,Math,Grade 4,1567,1724,1651,570
4,Math,Grade 4,1583,1607,1641,570
4,Math,Grade 4,1567,1644,1622,570
4,Math,Grade 4,1623,1666,1675,570
4,Math,Grade 4,1663,1666,1631,570
4,Math,Grade 4,1587,1625,1662,570
4,Math,Grade 4,1663,1748,1831,570
4,Math,Grade 4,1623,1677,1731,571
4,Math,Grade 4,1596,1635,1651,571
4,Math,Grade 4,1545,1599,1651,571
4,Math,Grade 4,1652,1724,1731,571
4,Math,Grade 4,1632,1644,1707,572
4,Math,Grade 4,1575,1724,1707,572
4,Math,Grade 4,1538,1677,1641,572
4,Math,Grade 4,1622,1644,1707,572
4,Math,Grade 4,1575,1666,1662,573
4,Math,Grade 4,1552,1655,1707,573
4,Math,Grade 4,1592,1691,1641,573
4,Math,Grade 4,1545,1644,1731,574
4,Math,Grade 4,1622,1644,1641,574
4,Math,Grade 4,1663,1706,1731,575
4,Math,Grade 4,1592,1655,1662,575
4,Math,Grade 4,1652,1655,1675,576
4,Math,Grade 4,1601,1724,1622,576
4,Math,Grade 4,1605,1644,1662,577
4,Math,Grade 4,1611,1691,1769,578
4,Math,Grade 4,1560,1677,1675,578
4,Math,Grade 4,1583,1724,1651,579
4,Math,Grade 4,1718,1787,1690,579
4,Math,Grade 4,1605,1706,1707,579
4,Math,Grade 4,1652,1724,1662,581
4,Math,Grade 4,1601,1644,1641,582
4,Math,Grade 4,1592,1724,1731,582
4,Math,Grade 4,1592,1655,1651,582
4,Math,Grade 4,1642,1724,1731,582
4,Math,Grade 4,1611,1599,1651,582
4,Math,Grade 4,1578,1691,1831,582
4,Math,Grade 4,1614,1691,1675,583
4,Math,Grade 4,1688,1748,1707,583
4,Math,Grade 4,1560,1635,1731,584
4,Math,Grade 4,1605,1724,1731,584
4,Math,Grade 4,1560,1666,1769,585
4,Math,Grade 4,1623,1748,1707,585
4,Math,Grade 4,1675,1706,1731,585
4,Math,Grade 4,1560,1677,1675,585
